episode,density,mean_return,group_std,mean_queue,mean_wait,throughput,mean_loss,mean_vf_loss,entropy_coef,lr
4516,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.071355,0.016124,5.16e-05
4517,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.068568,0.016117,5.16e-05
4518,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.069383,0.016109,5.15e-05
4519,heavy,-2.9624,5.5920,7.2615,142.6107,419,-0.000520,0.186007,0.016102,5.15e-05
4520,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.063255,0.016094,5.14e-05
4521,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.068234,0.016087,5.13e-05
4522,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.066221,0.016079,5.13e-05
4523,heavy,-2.6774,5.5166,7.3348,141.9051,448,-0.000501,0.191462,0.016072,5.12e-05
4524,heavy,-2.8687,5.5827,7.3492,143.0165,441,-0.000469,0.191861,0.016064,5.12e-05
4525,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.063672,0.016057,5.11e-05
4526,heavy,-2.7641,5.3735,7.3406,141.1166,432,-0.000459,0.187605,0.016049,5.11e-05
4527,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.072898,0.016042,5.10e-05
4528,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.069573,0.016034,5.10e-05
4529,heavy,-2.7977,5.4571,7.3400,141.5104,426,-0.000494,0.189883,0.016027,5.09e-05
4530,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.064165,0.016019,5.09e-05
4531,heavy,-2.5682,5.4128,7.3383,141.5816,455,-0.000460,0.182891,0.016012,5.08e-05
4532,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.060974,0.016004,5.08e-05
4533,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.072074,0.015997,5.07e-05
4534,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.069275,0.015989,5.07e-05
4535,heavy,-2.7663,5.5193,7.3984,143.5429,453,-0.000485,0.191060,0.015982,5.06e-05
4536,heavy,-2.8834,5.5423,7.3384,142.0305,426,-0.000454,0.186137,0.015974,5.06e-05
4537,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.066240,0.015967,5.05e-05
4538,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.064421,0.015959,5.04e-05
4539,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.071168,0.015952,5.04e-05
4540,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.061387,0.015944,5.03e-05
4541,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.059254,0.015937,5.03e-05
4542,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.068530,0.015929,5.02e-05
4543,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.056511,0.015922,5.02e-05
4544,moderate,0.6250,1.0522,1.7266,27.1290,177,-0.000015,0.056926,0.015914,5.01e-05
4545,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.068166,0.015907,5.01e-05
4546,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.053264,0.015899,5.00e-05
4547,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.066224,0.015892,5.00e-05
4548,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.063078,0.015884,4.99e-05
4549,heavy,-2.5551,5.4182,7.3056,140.2331,432,-0.000377,0.210544,0.015877,4.99e-05
4550,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.057395,0.015869,4.98e-05
4551,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.060857,0.015862,4.98e-05
4552,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.055221,0.015854,4.97e-05
4553,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.053884,0.015847,4.97e-05
4554,heavy,-2.7614,5.5009,7.3643,142.8359,448,-0.000381,0.195330,0.015839,4.96e-05
4555,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.066344,0.015832,4.96e-05
4556,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.052564,0.015824,4.95e-05
4557,heavy,-2.7029,5.3951,7.3422,144.1344,455,-0.000419,0.198167,0.015817,4.95e-05
4558,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.064748,0.015809,4.94e-05
4559,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.062250,0.015802,4.94e-05
4560,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.057028,0.015794,4.93e-05
4561,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.058902,0.015787,4.92e-05
4562,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.057171,0.015779,4.92e-05
4563,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.057564,0.015772,4.91e-05
4564,heavy,-2.7328,5.5076,7.3589,142.1558,445,-0.000384,0.199842,0.015764,4.91e-05
4565,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.055785,0.015757,4.90e-05
4566,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.054205,0.015749,4.90e-05
4567,heavy,-2.6966,5.5295,7.4025,143.8465,464,-0.000428,0.207095,0.015742,4.89e-05
4568,moderate,0.6470,1.0518,1.7293,27.3975,187,-0.000017,0.052698,0.015734,4.89e-05
4569,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.051183,0.015727,4.88e-05
4570,heavy,-2.7549,5.5172,7.3048,142.6527,439,-0.000401,0.202097,0.015719,4.88e-05
4571,heavy,-2.7820,5.5689,7.3707,142.9149,429,-0.000388,0.203168,0.015712,4.87e-05
4572,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.051416,0.015704,4.87e-05
4573,heavy,-2.7019,5.3527,7.3571,141.4618,432,-0.000307,0.198227,0.015697,4.86e-05
4574,heavy,-2.5481,5.4229,7.3996,144.2675,457,-0.000360,0.192092,0.015689,4.86e-05
4575,light,0.2966,0.2946,0.4684,7.2843,72,-0.000006,0.089837,0.015682,4.85e-05
4576,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000006,0.055496,0.015674,4.85e-05
4577,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000006,0.054277,0.015667,4.84e-05
4578,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000006,0.052390,0.015659,4.84e-05
4579,moderate,0.6402,1.0460,1.7094,26.5522,179,-0.000008,0.054129,0.015652,4.83e-05
4580,light,0.2966,0.2946,0.4684,7.2843,72,-0.000007,0.080910,0.015644,4.83e-05
4581,heavy,-2.5950,5.4152,7.3863,143.0531,448,-0.000308,0.210531,0.015637,4.82e-05
4582,heavy,-2.8104,5.4781,7.3831,143.2843,423,-0.000421,0.207571,0.015629,4.82e-05
4583,heavy,-2.7093,5.4867,7.3566,141.4045,443,-0.000302,0.199597,0.015622,4.81e-05
4584,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000006,0.054016,0.015614,4.81e-05
4585,heavy,-2.6762,5.3686,7.3497,142.1557,443,-0.000396,0.197447,0.015607,4.80e-05
4586,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.081379,0.015599,4.80e-05
4587,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.076687,0.015592,4.79e-05
4588,heavy,-2.5947,5.3768,7.3391,142.7050,447,-0.000286,0.190909,0.015584,4.79e-05
4589,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.059716,0.015577,4.78e-05
4590,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.058584,0.015569,4.78e-05
4591,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.056507,0.015562,4.77e-05
4592,heavy,-2.5733,5.4199,7.3671,143.1101,432,-0.000376,0.200236,0.015554,4.77e-05
4593,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.054144,0.015547,4.76e-05
4594,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.078487,0.015539,4.75e-05
4595,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.074570,0.015532,4.75e-05
4596,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.054112,0.015524,4.74e-05
4597,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.053432,0.015517,4.74e-05
4598,heavy,-2.5782,5.5404,7.3741,143.1858,478,-0.000382,0.190566,0.015509,4.73e-05
4599,heavy,-2.7422,5.4162,7.3733,142.0764,438,-0.000273,0.197480,0.015502,4.73e-05
4600,heavy,-2.7045,5.4945,7.4037,144.5076,428,-0.000355,0.202135,0.015494,4.72e-05
4601,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.074838,0.015487,4.72e-05
4602,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.071774,0.015479,4.71e-05
4603,light,0.2955,0.2938,0.4684,7.2843,72,-0.000067,0.065374,0.015472,4.71e-05
4604,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.061680,0.015464,4.70e-05
4605,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.057459,0.015457,4.70e-05
4606,heavy,-2.7208,5.5180,7.3580,143.2941,454,-0.000234,0.200632,0.015449,4.69e-05
4607,heavy,-2.6679,5.4323,7.3682,143.4446,447,-0.000281,0.187607,0.015442,4.69e-05
4608,heavy,-2.7237,5.3769,7.4039,143.8924,441,-0.000258,0.193664,0.015434,4.68e-05
4609,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.056796,0.015427,4.68e-05
4610,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.055821,0.015419,4.67e-05
4611,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.076703,0.015412,4.67e-05
4612,heavy,-2.8092,5.5287,7.3793,143.3767,423,-0.000304,0.189026,0.015404,4.66e-05
4613,heavy,-2.6504,5.4196,7.4013,145.7361,438,-0.000290,0.186717,0.015397,4.66e-05
4614,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.056007,0.015389,4.65e-05
4615,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.055164,0.015382,4.65e-05
4616,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.053301,0.015374,4.64e-05
4617,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.077158,0.015367,4.64e-05
4618,heavy,-2.7746,5.4626,7.3670,143.8259,419,-0.000293,0.195155,0.015359,4.63e-05
4619,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.072538,0.015352,4.63e-05
4620,light,0.2966,0.2946,0.4684,7.2843,72,-0.000003,0.053984,0.015344,4.62e-05
4621,moderate,0.6445,1.0487,1.7275,27.3694,188,-0.000011,0.067546,0.015337,4.62e-05
4622,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.066216,0.015329,4.61e-05
4623,heavy,-2.7065,5.5010,7.3900,142.0856,447,-0.000309,0.195622,0.015322,4.61e-05
4624,heavy,-2.6133,5.4011,7.3693,144.5286,450,-0.000332,0.186626,0.015314,4.60e-05
4625,heavy,-2.7884,5.3754,7.3429,143.0624,418,-0.000336,0.186886,0.015307,4.60e-05
4626,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.063196,0.015299,4.59e-05
4627,moderate,0.5681,1.0531,1.7087,26.5322,167,-0.000028,0.068839,0.015292,4.59e-05
4628,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000003,0.064745,0.015284,4.58e-05
4629,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.062122,0.015277,4.58e-05
4630,moderate,0.6479,1.0514,1.7275,27.3694,188,-0.000038,0.058675,0.015269,4.57e-05
4631,heavy,-2.6610,5.4212,7.3944,143.9112,433,-0.000271,0.188762,0.015262,4.57e-05
4632,heavy,-2.7579,5.5201,7.3614,144.3629,439,-0.000298,0.186795,0.015254,4.56e-05
4633,heavy,-2.6907,5.4814,7.3560,143.2459,462,-0.000274,0.182120,0.015247,4.56e-05
4634,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.077627,0.015239,4.55e-05
4635,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.059783,0.015232,4.55e-05
4636,heavy,-2.6961,5.4738,7.3422,143.4377,429,-0.000300,0.189901,0.015224,4.54e-05
4637,heavy,-2.6988,5.4096,7.3609,143.1912,451,-0.000275,0.182638,0.015217,4.54e-05
4638,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.074985,0.015209,4.53e-05
4639,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.062724,0.015202,4.53e-05
4640,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.070369,0.015194,4.52e-05
4641,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.061732,0.015187,4.52e-05
4642,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.065001,0.015179,4.51e-05
4643,heavy,-2.6498,5.3706,7.3119,141.7760,429,-0.000312,0.190532,0.015172,4.51e-05
4644,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.060709,0.015164,4.50e-05
4645,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.063284,0.015157,4.50e-05
4646,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.058217,0.015149,4.49e-05
4647,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.056488,0.015142,4.49e-05
4648,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.054198,0.015134,4.48e-05
4649,heavy,-2.8206,5.5140,7.3669,143.1672,425,-0.000370,0.199244,0.015127,4.48e-05
4650,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.051525,0.015119,4.47e-05
4651,heavy,-2.7846,5.4416,7.3766,144.6972,416,-0.000287,0.200017,0.015112,4.47e-05
4652,heavy,-2.7613,5.4475,7.3472,144.0208,446,-0.000382,0.193954,0.015104,4.46e-05
4653,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.074591,0.015097,4.46e-05
4654,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.072009,0.015089,4.45e-05
4655,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.055031,0.015082,4.45e-05
4656,heavy,-2.6955,5.4019,7.2780,140.1470,418,-0.000353,0.197410,0.015074,4.44e-05
4657,moderate,0.6375,1.0432,1.7275,27.3694,188,-0.000013,0.067301,0.015067,4.44e-05
4658,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.064965,0.015059,4.43e-05
4659,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.058212,0.015052,4.43e-05
4660,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.061348,0.015044,4.42e-05
4661,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.058089,0.015037,4.42e-05
4662,heavy,-2.8006,5.3993,7.3661,143.1821,447,-0.000269,0.198357,0.015029,4.42e-05
4663,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.061074,0.015022,4.41e-05
4664,moderate,0.6474,1.0510,1.7275,27.3694,188,-0.000005,0.057302,0.015014,4.41e-05
4665,heavy,-2.6901,5.3756,7.3943,143.7947,441,-0.000318,0.191257,0.015007,4.40e-05
4666,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.056946,0.014999,4.40e-05
4667,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.055563,0.014992,4.39e-05
4668,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.053817,0.014984,4.39e-05
4669,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.072358,0.014977,4.38e-05
4670,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.069296,0.014969,4.38e-05
4671,heavy,-2.8053,5.4460,7.3955,145.9531,425,-0.000322,0.199576,0.014962,4.37e-05
4672,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.054421,0.014954,4.37e-05
4673,heavy,-2.7949,5.4210,7.3613,142.8166,437,-0.000311,0.204066,0.014947,4.36e-05
4674,heavy,-2.7211,5.5179,7.3831,143.1995,439,-0.000306,0.188939,0.014939,4.36e-05
4675,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.066974,0.014932,4.35e-05
4676,heavy,-2.7474,5.4732,7.3414,142.3619,445,-0.000273,0.195098,0.014924,4.35e-05
4677,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.065079,0.014917,4.34e-05
4678,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.062675,0.014909,4.34e-05
4679,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.059240,0.014902,4.33e-05
4680,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.065098,0.014894,4.33e-05
4681,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.055352,0.014887,4.32e-05
4682,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.053926,0.014879,4.32e-05
4683,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.052217,0.014872,4.31e-05
4684,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.050604,0.014864,4.31e-05
4685,heavy,-2.7177,5.4268,7.3955,145.0826,442,-0.000317,0.202088,0.014857,4.30e-05
4686,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.048787,0.014849,4.30e-05
4687,heavy,-2.6661,5.4636,7.4320,148.4456,438,-0.000311,0.198003,0.014842,4.29e-05
4688,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.076998,0.014834,4.29e-05
4689,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.073907,0.014827,4.28e-05
4690,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.050332,0.014819,4.28e-05
4691,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.068717,0.014812,4.27e-05
4692,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.050296,0.014804,4.27e-05
4693,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.049764,0.014797,4.26e-05
4694,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.048750,0.014789,4.26e-05
4695,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.070571,0.014782,4.26e-05
4696,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.068781,0.014774,4.25e-05
4697,heavy,-2.6542,5.4154,7.3669,142.1724,462,-0.000287,0.195768,0.014767,4.25e-05
4698,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.063865,0.014759,4.24e-05
4699,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.061245,0.014752,4.24e-05
4700,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.058885,0.014744,4.23e-05
4701,heavy,-2.6056,5.4944,7.3843,142.4759,459,-0.000245,0.204887,0.014737,4.23e-05
4702,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.055665,0.014729,4.22e-05
4703,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.053112,0.014722,4.22e-05
4704,heavy,-2.7403,5.4215,7.4012,146.6923,437,-0.000274,0.205200,0.014714,4.21e-05
4705,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.067073,0.014707,4.21e-05
4706,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.051440,0.014699,4.20e-05
4707,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.050606,0.014692,4.20e-05
4708,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.049330,0.014684,4.19e-05
4709,heavy,-2.6744,5.4560,7.3865,145.7552,437,-0.000268,0.202478,0.014677,4.19e-05
4710,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.072249,0.014669,4.18e-05
4711,heavy,-2.6395,5.4381,7.3885,144.5160,461,-0.000274,0.200354,0.014662,4.18e-05
4712,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.070084,0.014654,4.17e-05
4713,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.050663,0.014647,4.17e-05
4714,heavy,-2.6751,5.3754,7.3490,141.7902,458,-0.000274,0.200225,0.014639,4.16e-05
4715,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.067530,0.014632,4.16e-05
4716,heavy,-2.6238,5.3945,7.3966,142.5883,428,-0.000225,0.193372,0.014624,4.16e-05
4717,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.053707,0.014617,4.15e-05
4718,heavy,-2.6155,5.3340,7.3692,143.1809,440,-0.000250,0.191413,0.014609,4.15e-05
4719,heavy,-2.7051,5.3245,7.3362,142.5176,444,-0.000262,0.191625,0.014602,4.14e-05
4720,heavy,-2.6208,5.4188,7.3600,142.0019,458,-0.000284,0.184457,0.014594,4.14e-05
4721,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.057946,0.014587,4.13e-05
4722,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.076402,0.014579,4.13e-05
4723,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.073627,0.014572,4.12e-05
4724,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.055963,0.014564,4.12e-05
4725,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.068211,0.014557,4.11e-05
4726,light,0.2972,0.2947,0.4572,6.9582,72,-0.000004,0.062295,0.014549,4.11e-05
4727,heavy,-2.6376,5.4418,7.3827,141.4729,438,-0.000294,0.187462,0.014542,4.10e-05
4728,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.066745,0.014534,4.10e-05
4729,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.054413,0.014527,4.09e-05
4730,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.064412,0.014519,4.09e-05
4731,heavy,-2.6681,5.5422,7.3969,145.0215,451,-0.000393,0.193799,0.014512,4.08e-05
4732,heavy,-2.8031,5.4285,7.3573,142.0277,438,-0.000306,0.190390,0.014504,4.08e-05
4733,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.056748,0.014497,4.08e-05
4734,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.064510,0.014489,4.07e-05
4735,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.055241,0.014482,4.07e-05
4701,heavy,-2.6602,5.4110,7.3886,143.2302,444,-0.000559,0.201175,0.026491,4.23e-05
4701,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.058171,0.014737,4.23e-05
4702,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.058035,0.014729,4.22e-05
4703,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.055586,0.014722,4.22e-05
4704,light,0.2966,0.2946,0.4684,7.2843,72,-0.000004,0.052681,0.014714,4.21e-05
4705,heavy,-2.6188,5.3741,7.3351,141.9310,477,-0.000284,0.206295,0.014707,4.21e-05
4706,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.065030,0.014699,4.20e-05
4707,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.050548,0.014692,4.20e-05
4708,heavy,-2.8092,5.3814,7.3493,142.8324,429,-0.000294,0.202308,0.014684,4.19e-05
4709,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.064972,0.014677,4.19e-05
4710,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.062689,0.014669,4.18e-05
4711,heavy,-2.7090,5.3987,7.3214,142.3170,433,-0.000272,0.202511,0.014662,4.18e-05
4712,heavy,-2.6530,5.4476,7.2822,140.3879,450,-0.000313,0.197397,0.014654,4.17e-05
4713,heavy,-2.7085,5.4593,7.4055,144.1376,457,-0.000293,0.193588,0.014647,4.17e-05
4714,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.060288,0.014639,4.16e-05
4715,heavy,-2.7924,5.4398,7.4187,146.4113,423,-0.000289,0.192759,0.014632,4.16e-05
4716,light,0.2962,0.2950,0.4684,7.2788,72,-0.000014,0.057798,0.014624,4.16e-05
4717,heavy,-2.6592,5.4215,7.3892,142.4804,452,-0.000255,0.187067,0.014617,4.15e-05
4718,moderate,0.6434,1.0478,1.7275,27.3694,188,-0.000008,0.069365,0.014609,4.15e-05
4719,light,0.3077,0.2932,0.4487,6.7187,73,-0.000009,0.075296,0.014602,4.14e-05
4720,heavy,-2.6026,5.3387,7.3488,140.9511,452,-0.000220,0.183359,0.014594,4.14e-05
4721,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000007,0.069351,0.014587,4.13e-05
4722,heavy,-2.6316,5.4298,7.3399,143.1015,449,-0.000270,0.187595,0.014579,4.13e-05
4723,heavy,-2.7542,5.4069,7.4077,144.7355,457,-0.000263,0.183093,0.014572,4.12e-05
4724,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000008,0.069688,0.014564,4.12e-05
4725,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000009,0.068029,0.014557,4.11e-05
4726,heavy,-2.8651,5.3928,7.3342,140.8074,439,-0.000265,0.191705,0.014549,4.11e-05
4727,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000008,0.064518,0.014542,4.10e-05
4728,light,0.2963,0.2944,0.4684,7.2843,72,-0.000048,0.068886,0.014534,4.10e-05
4729,heavy,-2.5527,5.4240,7.4060,144.9175,450,-0.000280,0.186279,0.014527,4.09e-05
4730,light,0.2966,0.2946,0.4684,7.2843,72,-0.000006,0.064823,0.014519,4.09e-05
4731,light,0.2966,0.2946,0.4684,7.2843,72,-0.000006,0.062350,0.014512,4.08e-05
4732,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000006,0.064950,0.014504,4.08e-05
4733,moderate,0.6011,1.0627,1.7030,26.2470,181,-0.000036,0.089472,0.014497,4.08e-05
4734,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.059046,0.014489,4.07e-05
4735,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.057494,0.014482,4.07e-05
4736,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.063425,0.014474,4.06e-05
4737,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.061269,0.014467,4.06e-05
4738,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.057202,0.014459,4.05e-05
4739,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.056287,0.014452,4.05e-05
4740,heavy,-2.7833,5.3871,7.3776,143.5414,436,-0.000298,0.198983,0.014444,4.04e-05
4741,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.061790,0.014437,4.04e-05
4742,light,0.2966,0.2946,0.4684,7.2843,72,-0.000005,0.054869,0.014429,4.03e-05
4743,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.060551,0.014422,4.03e-05
4744,heavy,-2.7141,5.4022,7.3491,141.2015,434,-0.000331,0.199140,0.014414,4.02e-05
4745,light,0.3094,0.2947,0.4569,6.9700,76,-0.000029,0.067755,0.014407,4.02e-05
4746,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000005,0.059660,0.014399,4.01e-05
4747,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.058625,0.014392,4.01e-05
4748,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.056524,0.014384,4.01e-05
4749,moderate,0.6482,1.0517,1.7275,27.3694,188,-0.000004,0.054291,0.014377,4.00e-05
